order_id,customer_id,book_id,quantity,price,order_date,status
10032,137,3425,3,2573.52,2045-06-19,Pending
10033,3580,2857,5,4915.55,2045-06-20,Delivered
10034,860,2824,4,1957.92,2045-06-21,Delivered
10035,3582,4951,5,1162.38,2045-06-22,Canceled
10036,3249,3252,3,2925.65,2045-06-23,Pending
10037,1722,2517,3,882.96,2045-06-24,Delivered
10038,5835,2100,4,2587.55,2045-06-25,Pending
10039,2912,2994,4,251.66,2045-06-26,Delivered
10040,1675,410,3,2331.87,2045-06-27,Pending
10041,3194,2083,4,588.72,2045-06-28,Delivered
10042,7513,1814,5,1296.37,2045-06-29,Canceled
10043,7356,4543,4,2078.47,2045-06-30,Pending
10044,5270,1272,2,436.88,2045-07-01,Pending
10045,7467,4587,3,785.57,2045-07-02,Canceled
10046,4424,188,2,3050.05,2045-07-03,Pending
10047,140,2616,2,4249.31,2045-07-04,Canceled
10048,1982,672,2,2723.8,2045-07-05,Delivered
10049,7463,3158,5,348.29,2045-07-06,Delivered
10050,2270,3135,2,3706.79,2045-07-07,Canceled
10051,1030,4519,5,2661.31,2045-07-08,Canceled
10052,4351,3330,1,4908.39,2045-07-09,Delivered
10053,7050,1685,4,4022.58,2045-07-10,Pending
10054,7968,1195,5,1144.11,2045-07-11,Pending
10055,7213,456,2,4326.82,2045-07-12,Pending
10056,2349,1783,4,1214.11,2045-07-13,Delivered
10057,4628,1152,4,3200.02,2045-07-14,Canceled
10058,1878,2612,1,2326.77,2045-07-15,Pending
10059,4028,4654,2,4458.73,2045-07-16,Pending
10060,4118,1691,5,1959.05,2045-07-17,Pending
10061,5883,332,1,2120.21,2045-07-18,Pending
10062,4687,2627,5,809.92,2045-07-19,Delivered
10063,996,3083,1,1066.41,2045-07-20,Canceled
10064,830,2621,4,4454.23,2045-07-21,Delivered
10065,6743,2236,3,792.06,2045-07-22,Pending
10066,5733,1138,4,2475.11,2045-07-23,Delivered
10067,2869,4751,5,3310.8,2045-07-24,Delivered
10068,7513,2748,5,1567.98,2045-07-25,Pending
10069,5757,2073,3,829.07,2045-07-26,Canceled
10070,6714,2330,1,281.57,2045-07-27,Delivered
10071,1698,3022,2,1935.09,2045-07-28,Pending
10072,2632,3518,3,860.01,2045-07-29,Delivered
10073,3706,1769,4,3593.53,2045-07-30,Canceled
10074,1966,1808,2,323.19,2045-07-31,Canceled
10075,3486,2068,5,1437.7,2045-08-01,Canceled
10076,336,3497,2,2631.73,2045-08-02,Canceled
10077,2677,2577,3,3697.76,2045-08-03,Pending
10078,2404,4124,2,4893.22,2045-08-04,Delivered
10079,6979,4165,3,186.12,2045-08-05,Pending
10080,4355,3745,5,2257.44,2045-08-06,Canceled
10081,5045,4201,4,316.64,2045-08-07,Canceled
10082,607,4700,3,3898.63,2045-08-08,Canceled
10083,7059,3724,4,3798.03,2045-08-09,Delivered
10084,1524,1359,1,618.81,2045-08-10,Canceled
10085,6139,1201,1,3874.84,2045-08-11,Pending
10086,7346,230,5,873.16,2045-08-12,Pending
10087,6237,3257,3,1235.61,2045-08-13,Canceled
10088,3859,1786,2,4941.12,2045-08-14,Pending
10089,2431,3012,4,1988.48,2045-08-15,Delivered
10090,1030,4501,2,442.32,2045-08-16,Pending
10091,5985,557,3,2406.54,2045-08-17,Canceled
10092,5563,1787,2,4731.0,2045-08-18,Canceled
10093,5133,3428,3,2024.67,2045-08-19,Canceled
10094,3201,505,5,3331.77,2045-08-20,Delivered
10095,549,3546,3,3624.99,2045-08-21,Delivered
10096,5974,2507,5,1065.24,2045-08-22,Canceled
10097,5053,3574,4,1287.34,2045-08-23,Delivered
10098,692,1048,5,1119.24,2045-08-24,Pending
10099,3342,3324,4,1907.52,2045-08-25,Delivered
10100,5327,655,4,4164.41,2045-08-26,Delivered
10101,1039,70,4,1408.94,2045-08-27,Delivered
10102,3701,2929,1,688.75,2045-08-28,Canceled
10103,6692,2082,2,3686.3,2045-08-29,Delivered
10104,6098,414,1,837.45,2045-08-30,Canceled
10105,7104,1463,2,1439.86,2045-08-31,Delivered
10106,1523,3247,2,847.89,2045-09-01,Pending
10107,4436,1245,3,1145.11,2045-09-02,Delivered
10108,5777,2435,1,3668.76,2045-09-03,Canceled
10109,5631,4670,2,3976.55,2045-09-04,Canceled
10110,7996,4945,5,4826.47,2045-09-05,Pending
10111,1971,3026,4,4331.6,2045-09-06,Delivered
10112,1452,1510,3,289.08,2045-09-07,Pending
10113,3666,2885,2,1598.6,2045-09-08,Delivered
10114,6345,4223,4,3402.74,2045-09-09,Pending
10115,4002,715,3,2443.06,2045-09-10,Delivered
10116,713,3485,4,2217.09,2045-09-11,Delivered
10117,3913,3507,1,277.33,2045-09-12,Canceled
10118,3898,1228,1,1215.3,2045-09-13,Pending
10119,5911,285,5,2431.54,2045-09-14,Canceled
10120,2188,4110,4,1919.2,2045-09-15,Pending
10121,313,2422,5,2920.65,2045-09-16,Pending
10122,3376,819,4,4177.04,2045-09-17,Canceled
10123,6930,3274,3,1596.05,2045-09-18,Delivered
10124,1366,134,4,735.94,2045-09-19,Pending
10125,1009,608,1,3580.85,2045-09-20,Pending
10126,309,571,2,4632.83,2045-09-21,Canceled
10127,7844,4119,5,4452.86,2045-09-22,Delivered
10128,6378,3588,4,543.13,2045-09-23,Delivered
10129,478,850,2,4521.74,2045-09-24,Canceled
10130,2909,1870,3,4965.27,2045-09-25,Canceled
10131,1468,4049,2,4585.81,2045-09-26,Pending
10132,7022,2685,1,4495.96,2045-09-27,Pending
10133,1971,1274,5,4483.79,2045-09-28,Delivered
10134,6988,2757,2,4083.07,2045-09-29,Canceled
10135,1069,523,3,1841.18,2045-09-30,Canceled
10136,4247,1170,4,1151.81,2045-10-01,Delivered
10137,3839,4842,3,2073.56,2045-10-02,Delivered
10138,6281,3677,5,2385.34,2045-10-03,Delivered
10139,882,4933,1,798.15,2045-10-04,Pending
10140,1893,1009,1,3495.93,2045-10-05,Pending
10141,4823,2157,3,4749.96,2045-10-06,Canceled
10142,5632,251,4,3480.71,2045-10-07,Pending
10143,3924,1522,3,4867.38,2045-10-08,Canceled
10144,5514,2128,4,383.13,2045-10-09,Pending
10145,1477,1387,2,4270.34,2045-10-10,Canceled
10146,1359,3524,1,1442.08,2045-10-11,Delivered
10147,7783,3830,1,1069.37,2045-10-12,Canceled
10148,7158,1145,3,1115.39,2045-10-13,Delivered
10149,7420,2636,2,1291.18,2045-10-14,Pending
10150,41,3691,3,828.69,2045-10-15,Delivered
10151,5576,1511,4,1905.13,2045-10-16,Canceled
10152,5957,1439,5,4802.23,2045-10-17,Pending
10153,61,2169,4,4657.33,2045-10-18,Delivered
10154,3639,1465,3,2145.83,2045-10-19,Delivered
10155,6231,1576,1,4195.39,2045-10-20,Delivered
10156,5234,2379,2,838.0,2045-10-21,Delivered
10157,4258,939,5,1147.45,2045-10-22,Pending
10158,3744,3967,4,3918.91,2045-10-23,Canceled
10159,5133,2610,4,4565.19,2045-10-24,Delivered
10160,4657,2224,2,2449.9,2045-10-25,Pending
10161,1418,3857,2,3933.64,2045-10-26,Pending
10162,5230,2771,3,3627.27,2045-10-27,Delivered
10163,3714,3441,5,1353.6,2045-10-28,Pending
10164,1801,2259,1,2110.58,2045-10-29,Pending
10165,4328,352,3,1261.59,2045-10-30,Canceled
10166,6353,3913,2,1996.01,2045-10-31,Pending
10167,4924,167,2,179.23,2045-11-01,Delivered
10168,4783,657,2,3343.09,2045-11-02,Canceled
10169,5385,1698,4,1220.25,2045-11-03,Pending
10170,6786,3512,5,1581.19,2045-11-04,Canceled
10171,3370,2127,1,1694.75,2045-11-05,Delivered
10172,5555,2366,1,4246.02,2045-11-06,Pending
10173,1696,1706,1,531.33,2045-11-07,Pending
10174,1114,2704,3,1767.31,2045-11-08,Delivered
10175,5327,4722,4,3993.36,2045-11-09,Pending
10176,3731,2382,2,2097.33,2045-11-10,Delivered
10177,1588,1853,4,2656.3,2045-11-11,Delivered
10178,7160,344,4,2046.31,2045-11-12,Delivered
10179,7078,1246,1,3681.19,2045-11-13,Pending
10180,4106,1292,2,2317.54,2045-11-14,Canceled
10181,3502,221,5,834.97,2045-11-15,Delivered
10182,4968,3556,5,885.52,2045-11-16,Pending
10183,4916,556,4,3277.47,2045-11-17,Canceled
10184,3320,806,2,2585.34,2045-11-18,Pending
10185,5253,4629,4,2121.61,2045-11-19,Pending
10186,4534,2706,2,1138.67,2045-11-20,Canceled
10187,6331,2114,1,1734.41,2045-11-21,Pending
10188,3248,2512,5,4477.96,2045-11-22,Delivered
10189,7243,253,4,3170.42,2045-11-23,Pending
10190,7428,3503,2,4643.24,2045-11-24,Canceled
10191,5202,2774,3,2362.21,2045-11-25,Canceled
10192,5313,1562,3,2143.17,2045-11-26,Pending
10193,895,1311,3,1651.76,2045-11-27,Canceled
10194,4904,3671,3,1996.4,2045-11-28,Delivered
10195,5014,4160,5,1315.45,2045-11-29,Delivered
10196,18,2693,4,634.18,2045-11-30,Canceled
10197,7168,561,4,3924.34,2045-12-01,Pending
10198,7937,2521,3,2715.61,2045-12-02,Pending
10199,6854,2738,3,4112.19,2045-12-03,Delivered
10200,7838,2510,4,660.66,2045-12-04,Pending
10201,417,3570,2,4981.07,2045-12-05,Delivered
10202,4853,1108,1,4026.02,2045-12-06,Delivered
10203,6292,4027,1,1829.34,2045-12-07,Canceled
10204,4500,2588,2,1301.63,2045-12-08,Delivered
10205,3317,4172,5,1493.07,2045-12-09,Delivered
10206,5380,4132,2,4840.38,2045-12-10,Canceled
10207,5490,4596,5,553.65,2045-12-11,Pending
10208,996,1444,4,706.26,2045-12-12,Pending
10209,5685,2147,4,2513.11,2045-12-13,Canceled
10210,4823,3915,3,3039.92,2045-12-14,Pending
10211,1278,2079,5,2030.99,2045-12-15,Delivered
10212,4019,2587,4,749.07,2045-12-16,Pending
10213,6015,2826,1,4266.23,2045-12-17,Pending
10214,3306,4544,4,1748.06,2045-12-18,Delivered
10215,620,2785,1,3791.95,2045-12-19,Canceled
10216,7464,4509,2,2205.7,2045-12-20,Delivered
10217,3213,216,4,1962.11,2045-12-21,Canceled
10218,5097,1885,3,4856.02,2045-12-22,Delivered
10219,867,3939,3,136.3,2045-12-23,Delivered
10220,177,239,3,2035.38,2045-12-24,Pending
10221,1726,4057,2,4120.44,2045-12-25,Delivered
10222,7505,833,5,587.89,2045-12-26,Delivered
10223,7133,4675,1,2935.99,2045-12-27,Canceled
10224,6380,2430,4,1047.11,2045-12-28,Delivered
10225,5265,1861,3,1618.74,2045-12-29,Pending
10226,1368,3644,3,4683.31,2045-12-30,Canceled
10227,7108,3365,3,4302.78,2045-12-31,Delivered
10228,1532,3686,2,2881.97,2046-01-01,Pending
10229,1754,1510,2,3554.66,2046-01-02,Canceled
10230,6054,1747,3,3043.71,2046-01-03,Pending
10231,6863,2388,4,4512.87,2046-01-04,Delivered
10232,1313,4028,2,1647.11,2046-01-05,Pending
10233,331,485,3,4650.83,2046-01-06,Canceled
10234,331,2155,5,4202.78,2046-01-07,Delivered
10235,2443,3044,4,3413.71,2046-01-08,Canceled
10236,1336,1854,3,3027.75,2046-01-09,Canceled
10237,7266,3274,1,4475.47,2046-01-10,Canceled
10238,3932,905,3,3174.94,2046-01-11,Canceled
10239,1604,442,4,4904.09,2046-01-12,Pending
10240,5893,2176,3,3588.36,2046-01-13,Delivered
10241,2453,3249,1,3287.59,2046-01-14,Canceled
10242,6827,1127,3,195.78,2046-01-15,Pending
10243,3989,1808,3,2614.46,2046-01-16,Canceled
10244,5402,3984,1,1306.62,2046-01-17,Canceled
10245,760,3268,4,3142.92,2046-01-18,Canceled
10246,3611,4440,4,2157.54,2046-01-19,Delivered
10247,286,1273,5,4265.0,2046-01-20,Delivered
10248,1215,2314,4,353.71,2046-01-21,Canceled
10249,6162,554,4,833.96,2046-01-22,Pending
10250,2211,730,2,4396.2,2046-01-23,Canceled
10251,3277,3249,1,1667.0,2046-01-24,Delivered
10252,2366,3410,1,3082.98,2046-01-25,Delivered
10253,4643,4825,4,1078.49,2046-01-26,Delivered
10254,758,1543,2,1504.64,2046-01-27,Delivered
10255,2536,902,4,4129.86,2046-01-28,Pending
10256,2105,4462,2,3401.88,2046-01-29,Pending
10257,3803,252,4,1055.22,2046-01-30,Pending
10258,4763,2371,1,138.49,2046-01-31,Canceled
10259,6272,141,3,1744.9,2046-02-01,Pending
10260,63,4750,1,584.85,2046-02-02,Canceled
10261,1106,4401,4,3244.53,2046-02-03,Delivered
10262,5003,3129,1,2361.62,2046-02-04,Canceled
10263,4430,2899,2,3646.04,2046-02-05,Pending
10264,4563,2731,1,241.49,2046-02-06,Canceled
10265,4629,3262,1,1211.66,2046-02-07,Pending
10266,2678,3398,5,4493.69,2046-02-08,Pending
10267,3003,3060,2,3632.03,2046-02-09,Pending
10268,1980,1859,5,3604.27,2046-02-10,Pending
10269,6311,3964,2,1431.68,2046-02-11,Delivered
10270,5143,4374,1,4477.16,2046-02-12,Delivered
10271,7148,4572,5,2520.67,2046-02-13,Delivered
10272,4507,188,5,1581.98,2046-02-14,Canceled
10273,7195,1124,3,4634.08,2046-02-15,Pending
10274,1574,3372,4,723.93,2046-02-16,Pending
10275,7406,4185,1,935.2,2046-02-17,Pending
10276,2489,3760,3,4693.05,2046-02-18,Canceled
10277,2642,228,1,4000.15,2046-02-19,Pending
10278,5534,2500,2,4529.15,2046-02-20,Delivered
10279,2516,4864,5,4686.89,2046-02-21,Canceled
10280,6085,159,1,2536.23,2046-02-22,Canceled
10281,4373,4826,2,3654.43,2046-02-23,Delivered
10282,1250,2313,4,324.1,2046-02-24,Canceled
10283,7001,3115,1,960.19,2046-02-25,Canceled
10284,2525,4576,5,155.54,2046-02-26,Pending
10285,2198,4413,3,754.15,2046-02-27,Canceled
10286,5092,4524,1,1365.28,2046-02-28,Delivered
10287,1302,4266,5,2575.18,2046-03-01,Pending
10288,4172,3931,2,3746.12,2046-03-02,Pending
10289,4083,1297,4,2758.66,2046-03-03,Delivered
10290,1081,2179,4,1173.45,2046-03-04,Delivered
10291,4055,4638,2,258.76,2046-03-05,Canceled
10292,6079,3032,1,1851.47,2046-03-06,Canceled
10293,4682,2403,5,2848.96,2046-03-07,Delivered
10294,1745,2947,3,3842.63,2046-03-08,Pending
10295,2561,3468,2,136.24,2046-03-09,Canceled
10296,6685,2985,1,4541.09,2046-03-10,Canceled
10297,6140,1762,4,1658.95,2046-03-11,Pending
10298,7968,4587,4,1851.43,2046-03-12,Pending
10299,3840,2575,5,660.07,2046-03-13,Pending
10300,4233,818,1,2883.22,2046-03-14,Delivered
10301,6683,723,4,3628.77,2046-03-15,Delivered
10302,1480,1058,2,4166.97,2046-03-16,Canceled
10303,4706,4036,4,2406.5,2046-03-17,Canceled
10304,6722,3140,3,2370.43,2046-03-18,Canceled
10305,4918,250,4,4429.93,2046-03-19,Delivered
10306,483,1851,1,2980.34,2046-03-20,Delivered
10307,4952,556,5,3879.76,2046-03-21,Delivered
10308,5613,3397,3,3621.08,2046-03-22,Delivered
10309,4351,2658,1,206.52,2046-03-23,Canceled
10310,2916,3294,1,305.26,2046-03-24,Canceled
10311,7221,2301,2,1029.66,2046-03-25,Delivered
10312,3510,4700,5,4192.02,2046-03-26,Delivered
10313,2668,1296,3,459.71,2046-03-27,Delivered
10314,973,1108,1,3238.7,2046-03-28,Canceled
10315,2864,4830,5,4074.41,2046-03-29,Canceled
10316,2492,1981,1,4493.42,2046-03-30,Delivered
10317,4791,3474,4,2521.68,2046-03-31,Canceled
10318,78,2588,2,3012.36,2046-04-01,Delivered
10319,1024,4255,5,1039.98,2046-04-02,Canceled
10320,7528,2058,2,3657.93,2046-04-03,Delivered
10321,3110,2891,2,2625.51,2046-04-04,Delivered
10322,4992,2031,5,3704.84,2046-04-05,Delivered
10323,1615,3068,4,2059.8,2046-04-06,Pending
10324,4806,4121,5,2837.3,2046-04-07,Canceled
10325,2187,1285,5,3825.3,2046-04-08,Delivered
10326,7385,1026,5,2012.76,2046-04-09,Delivered
10327,1720,3113,5,529.88,2046-04-10,Pending
10328,402,1488,4,2828.34,2046-04-11,Pending
10329,7683,1622,3,2340.95,2046-04-12,Canceled
10330,7730,2297,3,1689.76,2046-04-13,Canceled
10331,2604,1066,3,4810.79,2046-04-14,Pending
10332,2697,2638,2,3080.11,2046-04-15,Canceled
10333,1276,4563,4,4406.81,2046-04-16,Pending
10334,7620,4510,1,2223.86,2046-04-17,Delivered
10335,2889,4242,5,3108.25,2046-04-18,Delivered
10336,2223,363,1,2207.66,2046-04-19,Canceled
10337,7309,3597,1,529.0,2046-04-20,Canceled
10338,6796,4127,1,4773.14,2046-04-21,Pending
10339,1763,3767,4,2524.9,2046-04-22,Delivered
10340,2658,4706,3,3319.56,2046-04-23,Canceled
10341,1723,2107,2,1099.84,2046-04-24,Delivered
10342,6866,4398,5,975.37,2046-04-25,Pending
10343,5778,2473,2,111.96,2046-04-26,Delivered
10344,5056,4195,1,892.14,2046-04-27,Delivered
10345,3583,2028,2,2521.45,2046-04-28,Canceled
10346,6635,3503,3,449.17,2046-04-29,Canceled
10347,1724,104,4,480.64,2046-04-30,Pending
10348,3414,985,5,1945.07,2046-05-01,Delivered
10349,1098,4213,5,102.84,2046-05-02,Canceled
10350,7521,3748,4,3163.18,2046-05-03,Canceled
10351,1218,471,4,1842.97,2046-05-04,Delivered
10352,1377,1149,3,2026.18,2046-05-05,Delivered
10353,4426,4452,4,3703.51,2046-05-06,Canceled
10354,7450,4725,2,4157.31,2046-05-07,Canceled
10355,5413,4710,1,4368.18,2046-05-08,Pending
10356,4354,358,5,4982.76,2046-05-09,Canceled
10357,6363,3155,5,185.0,2046-05-10,Canceled
10358,6497,2724,3,4888.27,2046-05-11,Pending
10359,2297,1394,5,1990.73,2046-05-12,Delivered
10360,4369,1660,5,4042.58,2046-05-13,Canceled
10361,375,59,4,2263.66,2046-05-14,Pending
10362,4426,1198,4,1448.52,2046-05-15,Pending
10363,6089,1144,5,1802.81,2046-05-16,Canceled
10364,5592,872,5,4785.75,2046-05-17,Canceled
10365,7561,241,2,4122.58,2046-05-18,Delivered
10366,1552,2397,5,3659.5,2046-05-19,Pending
10367,417,2702,1,4496.79,2046-05-20,Delivered
10368,4984,3531,4,1006.01,2046-05-21,Canceled
10369,1902,2285,1,2763.49,2046-05-22,Pending
10370,5528,1867,3,832.83,2046-05-23,Delivered
10371,2913,932,3,739.16,2046-05-24,Delivered
10372,1331,1336,3,3420.23,2046-05-25,Delivered
10373,6767,609,5,1504.96,2046-05-26,Delivered
10374,673,3443,2,3949.77,2046-05-27,Delivered
10375,3605,3628,2,3103.46,2046-05-28,Pending
10376,4786,4994,4,410.52,2046-05-29,Canceled
10377,994,4533,3,2314.01,2046-05-30,Delivered
10378,5365,3674,3,3022.05,2046-05-31,Canceled
10379,7953,268,2,1852.48,2046-06-01,Delivered
10380,3635,2970,1,2928.08,2046-06-02,Pending
10381,1641,1838,3,2935.71,2046-06-03,Canceled
10382,459,27,1,4200.77,2046-06-04,Delivered
10383,5295,1934,1,2808.48,2046-06-05,Pending
10384,2069,2780,1,767.9,2046-06-06,Canceled
10385,1194,3385,1,3694.87,2046-06-07,Canceled
10386,2368,4921,1,4936.93,2046-06-08,Delivered
10387,2874,2517,4,3417.19,2046-06-09,Delivered
10388,6977,1852,1,852.81,2046-06-10,Delivered
10389,5113,2334,4,1616.21,2046-06-11,Pending
10390,6819,3955,3,2511.47,2046-06-12,Canceled
10391,3821,3670,3,1122.32,2046-06-13,Canceled
10392,4780,1874,5,1338.99,2046-06-14,Canceled
10393,2885,2575,2,889.57,2046-06-15,Canceled
10394,7055,3247,1,3356.73,2046-06-16,Delivered
10395,7170,2367,3,3771.75,2046-06-17,Pending
10396,5513,3024,3,1253.51,2046-06-18,Pending
10397,3314,4728,4,1618.59,2046-06-19,Canceled
10398,3797,2338,4,1361.64,2046-06-20,Canceled
10399,821,1674,5,1218.42,2046-06-21,Canceled
10400,5525,2559,2,1165.71,2046-06-22,Canceled
10401,5136,86,4,714.01,2046-06-23,Pending
10402,7885,3455,2,349.47,2046-06-24,Canceled
10403,2844,2583,5,338.15,2046-06-25,Canceled
10404,3447,2569,4,4635.28,2046-06-26,Delivered
10405,5982,4399,4,3649.73,2046-06-27,Canceled
10406,3157,3099,1,2239.96,2046-06-28,Canceled
10407,624,43,2,1274.17,2046-06-29,Delivered
10408,1937,1509,4,3435.76,2046-06-30,Pending
10409,6861,1944,3,934.0,2046-07-01,Pending
10410,7333,1541,3,1944.53,2046-07-02,Delivered
10411,321,1191,4,1550.77,2046-07-03,Pending
10412,4373,4891,4,4277.24,2046-07-04,Delivered
10413,4113,308,2,678.19,2046-07-05,Delivered
10414,3869,4800,4,973.8,2046-07-06,Pending
10415,5570,4307,4,2056.18,2046-07-07,Pending
10416,350,2131,5,3914.05,2046-07-08,Canceled
10417,2558,2775,1,4060.97,2046-07-09,Delivered
10418,6519,2783,1,3324.85,2046-07-10,Delivered
10419,1349,2467,4,2962.47,2046-07-11,Delivered
10420,6144,874,4,2739.7,2046-07-12,Pending
10421,6241,3825,1,2657.72,2046-07-13,Pending
10422,4640,3856,3,3382.48,2046-07-14,Delivered
10423,2695,4616,2,1055.81,2046-07-15,Canceled
10424,7363,2191,3,3388.69,2046-07-16,Delivered
10425,1571,4818,2,4150.96,2046-07-17,Canceled
10426,3756,1665,3,4005.93,2046-07-18,Canceled
10427,3977,3785,4,3421.0,2046-07-19,Canceled
10428,5821,4327,5,4181.01,2046-07-20,Canceled
10429,3578,3401,2,1441.79,2046-07-21,Pending
10430,365,1588,5,831.01,2046-07-22,Canceled
10431,1739,4602,4,2901.03,2046-07-23,Canceled
10432,7258,2290,2,2743.14,2046-07-24,Pending
10433,5063,3507,1,827.46,2046-07-25,Delivered
10434,2924,3912,4,434.97,2046-07-26,Pending
10435,286,3191,4,357.38,2046-07-27,Delivered
10436,4230,3287,1,4845.98,2046-07-28,Pending
10437,2454,4949,5,4609.83,2046-07-29,Canceled
10438,3052,1779,5,1600.06,2046-07-30,Delivered
10439,1358,171,3,3357.47,2046-07-31,Canceled
10440,1925,529,4,3732.68,2046-08-01,Canceled
10441,4478,3611,2,1899.85,2046-08-02,Canceled
10442,6034,2873,2,4456.5,2046-08-03,Pending
10443,5837,2556,3,806.33,2046-08-04,Delivered
10444,1213,583,4,4086.45,2046-08-05,Pending
10445,3091,302,5,358.14,2046-08-06,Pending
10446,5810,3506,3,477.12,2046-08-07,Pending
10447,4771,1148,1,221.4,2046-08-08,Pending
10448,7959,2645,4,1900.8,2046-08-09,Delivered
10449,3189,4228,1,4506.59,2046-08-10,Delivered
10450,5704,4362,4,3548.1,2046-08-11,Pending
10451,5438,1043,3,2085.56,2046-08-12,Pending
10452,1784,4410,5,4597.24,2046-08-13,Delivered
10453,1762,1666,5,3383.62,2046-08-14,Delivered
10454,1380,1123,1,255.08,2046-08-15,Delivered
10455,1399,1356,2,4208.93,2046-08-16,Canceled
10456,7859,1006,5,1513.49,2046-08-17,Pending
10457,3612,1764,2,537.32,2046-08-18,Pending
10458,4206,3538,2,2385.98,2046-08-19,Pending
10459,2108,1468,5,3013.3,2046-08-20,Delivered
10460,4384,3580,2,1139.69,2046-08-21,Canceled
10461,4284,4289,1,1019.35,2046-08-22,Canceled
10462,2858,3492,2,3596.91,2046-08-23,Canceled
10463,4045,2116,1,4186.34,2046-08-24,Pending
10464,1077,862,4,2881.68,2046-08-25,Delivered
10465,7527,4794,2,164.8,2046-08-26,Canceled
10466,5873,2083,1,4586.09,2046-08-27,Delivered
10467,4370,3882,1,4305.5,2046-08-28,Pending
10468,5693,2492,1,4780.33,2046-08-29,Pending
10469,3894,4100,4,1479.67,2046-08-30,Pending
10470,6968,4982,1,3447.7,2046-08-31,Pending
10471,3788,170,1,671.7,2046-09-01,Delivered
10472,6237,4489,3,1983.79,2046-09-02,Canceled
10473,6975,4382,4,3474.64,2046-09-03,Canceled
10474,2194,321,2,2963.11,2046-09-04,Pending
10475,7794,4117,4,412.74,2046-09-05,Canceled
10476,7476,37,4,4572.19,2046-09-06,Canceled
10477,7750,2238,5,225.57,2046-09-07,Pending
10478,3173,401,3,171.94,2046-09-08,Canceled
10479,7396,3217,5,4769.73,2046-09-09,Delivered
10480,3739,3911,2,2758.08,2046-09-10,Pending
10481,6323,1533,1,1332.48,2046-09-11,Canceled
10482,5472,4457,1,2548.66,2046-09-12,Pending
10483,1637,1408,1,4667.93,2046-09-13,Pending
10484,2979,2967,4,3092.72,2046-09-14,Pending
10485,1819,960,3,1387.08,2046-09-15,Pending
10486,7948,4342,2,1458.18,2046-09-16,Canceled
10487,3038,4153,5,3437.68,2046-09-17,Pending
10488,482,2279,3,1570.36,2046-09-18,Canceled
10489,1631,3661,2,4052.03,2046-09-19,Delivered
10490,4587,2032,2,2841.07,2046-09-20,Pending
10491,2978,678,2,2099.64,2046-09-21,Pending
10492,2956,1033,5,1457.97,2046-09-22,Pending
10493,3324,2380,5,4698.87,2046-09-23,Delivered
10494,5223,2151,2,159.93,2046-09-24,Delivered
10495,1495,4605,4,4740.91,2046-09-25,Pending
10496,256,764,3,3471.12,2046-09-26,Pending
10497,7183,1786,4,758.34,2046-09-27,Delivered
10498,381,352,2,218.54,2046-09-28,Canceled
10499,2716,3698,1,1641.14,2046-09-29,Canceled
10500,6980,148,3,3923.13,2046-09-30,Canceled
10501,1118,660,1,3703.67,2046-10-01,Pending
10502,7156,2111,1,4262.98,2046-10-02,Delivered
10503,2708,2359,1,833.98,2046-10-03,Canceled
10504,3912,4870,1,3473.07,2046-10-04,Delivered
10505,4953,1400,3,2569.89,2046-10-05,Delivered
10506,5949,3918,2,2073.58,2046-10-06,Canceled
10507,3634,2477,3,3657.72,2046-10-07,Pending
10508,3537,1587,3,3191.45,2046-10-08,Delivered
10509,2998,3420,1,2941.14,2046-10-09,Delivered
10510,649,2068,4,319.05,2046-10-10,Canceled
10511,7355,1220,3,3384.15,2046-10-11,Canceled
10512,5571,3940,5,1171.74,2046-10-12,Pending
10513,3808,4497,3,4064.89,2046-10-13,Pending
10514,5122,829,3,2505.31,2046-10-14,Pending
10515,3942,1599,1,2206.26,2046-10-15,Delivered
10516,1670,4282,4,245.96,2046-10-16,Pending
10517,6525,3128,5,3350.06,2046-10-17,Delivered
10518,4487,1604,3,2994.97,2046-10-18,Pending
10519,7356,4982,1,1036.18,2046-10-19,Delivered
10520,1960,1148,1,2215.04,2046-10-20,Pending
10521,1481,3537,5,4897.99,2046-10-21,Pending
10522,5148,3661,3,437.49,2046-10-22,Delivered
10523,6626,609,4,4618.44,2046-10-23,Delivered
10524,5820,1782,3,740.06,2046-10-24,Pending
10525,1938,3900,4,4057.07,2046-10-25,Canceled
10526,6985,2089,3,4750.51,2046-10-26,Delivered
10527,2983,50,2,2751.76,2046-10-27,Delivered
10528,4204,1060,5,592.62,2046-10-28,Canceled
10529,6591,398,1,875.66,2046-10-29,Pending
10530,5531,3428,2,2941.52,2046-10-30,Canceled
10531,6822,438,1,880.03,2046-10-31,Delivered
10532,4777,311,3,1212.05,2046-11-01,Pending
10533,4710,4633,5,4747.21,2046-11-02,Pending
10534,3210,3155,2,411.59,2046-11-03,Canceled
10535,5848,2636,5,2386.02,2046-11-04,Delivered
10536,3452,4592,4,4937.12,2046-11-05,Canceled
10537,3316,3052,1,4350.85,2046-11-06,Pending
10538,5576,4370,1,4332.41,2046-11-07,Canceled
10539,414,1536,2,4009.29,2046-11-08,Canceled
10540,913,889,5,2212.56,2046-11-09,Canceled
10541,5225,4945,4,3309.02,2046-11-10,Pending
10542,6269,2488,5,876.95,2046-11-11,Pending
10543,529,92,2,1257.23,2046-11-12,Pending
10544,1364,4054,3,1226.68,2046-11-13,Pending
